,inspection_id,dba_name,license_,facility_type,inspection_date,latitude,longitude,year,category
37279,2345474,HALSTED STREET DELI & BAGEL,2500800.0,restaurant,2019-11-13,41.877791648104406,-87.63652434443534,2019,Restaurant
37284,2355227,REVERIE,2290093.0,restaurant,2019-12-12,41.889682960687374,-87.63712095614753,2019,Restaurant
37285,2320658,AVENIDA DEL SABOR,2601395.0,restaurant,2019-10-29,41.931094868682656,-87.77134438272313,2019,Restaurant
37286,2352650,"SSP AMERICA, INC",2541992.0,restaurant,2019-12-03,41.78519267395424,-87.7667534323291,2019,Restaurant
37290,2352850,JAMMY BURGER,2637358.0,restaurant,2019-11-21,41.7608061174595,-87.70251735250555,2019,Restaurant
37294,2353095,HALF SOUR,1491.0,restaurant,2019-12-10,41.872361365803386,-87.63046720465887,2019,Restaurant
37297,2353029,"CHICAGO GAMING CAFE,LLC.",2595402.0,restaurant,2019-12-10,41.917269103619006,-87.68789713778801,2019,Restaurant
37300,2346000,INTELLIGENTSIA COFFEE AND TEA,2246437.0,restaurant,2019-11-20,41.929744188132,-87.70874481811738,2019,Restaurant
37301,2345814,CORTLAND'S GARAGE,1914060.0,restaurant,2019-11-18,41.91597456632108,-87.66962157196225,2019,Restaurant
37304,2355629,PORTAGE GROUNDS COFFEE & TEA,2232612.0,restaurant,2019-12-19,41.95310072916454,-87.76465692606169,2019,Restaurant
37308,2352979,BLAZE PIZZA,2446460.0,restaurant,2019-12-09,42.00162445069301,-87.66089553005129,2019,Restaurant
37313,2355897,SULLY'S HOUSE,1820656.0,restaurant,2019-12-26,41.90861972732258,-87.64929457094323,2019,Restaurant
37315,2352531,TROPIC ISLAND JERK CHICKEN,2017922.0,restaurant,2019-12-02,41.75108428742866,-87.61039128821193,2019,Restaurant
37318,2352347,PIZANO'S PIZZA & PASTA EXPRESS,2098253.0,restaurant,2019-11-26,41.896720932371046,-87.62992258319504,2019,Restaurant
37320,2355995,EXTREMA NUTRICION,2665374.0,restaurant,2019-12-30,41.79335890286328,-87.70670679266324,2019,Restaurant
37321,2321199,LOUISIANA FRIED CHICKEN,2622668.0,restaurant,2019-11-06,41.77230550552263,-87.66379406659152,2019,Restaurant
37324,2355376,STARBUCKS COFFEE #2337,23118.0,restaurant,2019-12-16,41.8854443881431,-87.6325821348462,2019,Restaurant
37327,2320595,MACLEAN CENTER CAFE,2172641.0,restaurant,2019-10-28,41.88048754266672,-87.62450336093214,2019,Restaurant
37333,2355510,LUKE'S LOBSTER,2391258.0,restaurant,2019-12-17,41.88411126733353,-87.63257638523856,2019,Restaurant
37335,2345744,LD PHO,2391120.0,restaurant,2019-11-15,41.96733957280832,-87.70858545830879,2019,Restaurant
37336,2320970,CARIBBEAN JERK PALACE III LLC,2626603.0,restaurant,2019-11-01,41.706314637892106,-87.64296176766652,2019,Restaurant
37338,2352257,THE CAJUN CONNOISSEUR,2523131.0,restaurant,2019-11-25,41.81627252529216,-87.6065522605752,2019,Restaurant
37339,2352699,FIVE LOAVES EATERY TOO,1937941.0,restaurant,2019-12-04,41.75830189704756,-87.61490561116901,2019,Restaurant
37343,2352712,KOMOREBI,2501826.0,restaurant,2019-12-04,41.90570956925753,-87.67039084096871,2019,Restaurant
37346,2352880,OBBIES PIZZA INC,3896.0,restaurant,2019-12-06,41.7923171025833,-87.78890621989991,2019,Restaurant
37352,2320861,THE FAIRMONT CHICAGO,1573767.0,restaurant,2019-10-31,41.886005833425465,-87.62082895674074,2019,Restaurant
37358,2320991,BOUNMY GRILL,2428110.0,restaurant,2019-11-04,41.94020052246845,-87.64912610209599,2019,Restaurant
37359,2355920,NIA,1847912.0,restaurant,2019-12-26,41.88429481122888,-87.64757969564477,2019,Restaurant
37362,2345634,POKIOLOGY,2483500.0,restaurant,2019-11-14,41.96543518932344,-87.66117218838588,2019,Restaurant
37363,2345913,MO'S ASIAN BISTRO,2379500.0,restaurant,2019-11-19,41.92511824037609,-87.6626343537517,2019,Restaurant
37366,2320616,ANTICO,2031732.0,restaurant,2019-10-28,41.91755731772555,-87.68266439539492,2019,Restaurant
37370,2345938,DEAR SUB,2043470.0,restaurant,2019-11-19,41.90952245215142,-87.7456087945659,2019,Restaurant
37373,2345895,SPIAGGIA PRIVATE DINING ROOMS,17500.0,restaurant,2019-11-19,41.90080164945196,-87.6242724679302,2019,Restaurant
37376,2355357,MEET & WHISKEY,2501660.0,restaurant,2019-12-13,41.88423038377647,-87.65134305370525,2019,Restaurant
37379,2320918,BEEFSTEAK,2698445.0,restaurant,2019-11-01,41.895692401410514,-87.62014286048188,2019,Restaurant
37390,2355879,I MONELLI TRATTORIA PIZZERIA,2152070.0,restaurant,2019-12-23,41.972911618595504,-87.68890203932801,2019,Restaurant
37393,2321029,"LEON'S CHICAGO'S BEST, INC",2570328.0,restaurant,2019-11-05,41.78070131352501,-87.58788626949153,2019,Restaurant
37395,2352529,TITA'S DOGS,2699572.0,restaurant,2019-12-02,41.91276950189482,-87.7363483567106,2019,Restaurant
37398,2345424,DAWALI JERUSALEM KITCHEN,2678289.0,restaurant,2019-11-12,41.87739939366526,-87.642370646499,2019,Restaurant
37400,2345995,TWAIN,2588917.0,restaurant,2019-11-20,41.92570399137965,-87.70168564131465,2019,Restaurant
37402,2355954,KELLY'S PUB,349.0,restaurant,2019-12-27,41.92163661876611,-87.65300408425684,2019,Restaurant
37403,2352757,FIRST DRAFT,2230618.0,restaurant,2019-12-04,41.87360828514336,-87.63050028599581,2019,Restaurant
37404,2346126,LEANS NUTRITION CLUB,2432147.0,restaurant,2019-11-22,41.79669850300648,-87.72340756196249,2019,Restaurant
37406,2346074,MART PLAZA CATERING CORP,32394.0,restaurant,2019-11-21,41.88874103813188,-87.63708054058772,2019,Restaurant
37410,2355866,THE ATLANTIC BAR & GRILL,12594.0,restaurant,2019-12-24,41.97341239266947,-87.69181746370495,2019,Restaurant
37412,2355917,BABA'S STEAK & LEMONADE,1766349.0,restaurant,2019-12-26,41.76548541180779,-87.62183435111584,2019,Restaurant
37416,2352409,SUBWAY / TCBY,85532.0,restaurant,2019-11-27,41.86956628158364,-87.65427837887948,2019,Restaurant
37417,2320655,MARKET THYME,2147200.0,restaurant,2019-10-29,41.8846320757672,-87.6222479910888,2019,Restaurant
37420,2352278,DIVERSEY RIVER BOWL LOUNGE,1045760.0,restaurant,2019-11-25,41.93210985510181,-87.68361585249846,2019,Restaurant
37431,2346012,Hands On Inc,2124558.0,restaurant,2019-11-20,41.94521290854801,-87.80400170314375,2019,Restaurant
37436,2345291,PEPES MEXICAN  MEXICAN RESTAURANT,1444847.0,restaurant,2019-11-07,41.7801049555904,-87.68381065637537,2019,Restaurant
37438,2345931,PANERA BREAD #1152,1878832.0,restaurant,2019-11-19,41.930295458605926,-87.68581874159175,2019,Restaurant
37441,2321184,BIG & LITTLE'S RESTAURANT,2464263.0,restaurant,2019-11-06,41.92487124318117,-87.70243665907269,2019,Restaurant
37442,2345910,THREE WHEELS NOODLE,2617272.0,restaurant,2019-11-19,41.92379231815833,-87.69856982670179,2019,Restaurant
37443,2352601,SAME SAME,2689717.0,restaurant,2019-12-03,41.943316391094,-87.67943319466616,2019,Restaurant
37446,2346202,MOTHER HUBBARDS,31823.0,restaurant,2019-11-22,41.889951601607,-87.6282287976515,2019,Restaurant
37451,2320867,JIBARITO'S Y MAS,2522235.0,restaurant,2019-10-31,41.92476960356357,-87.71216993271977,2019,Restaurant
37455,2320613,PIECE,1118829.0,restaurant,2019-10-28,41.91039718594512,-87.6761810963592,2019,Restaurant
37461,2345527,FAT RICE,2447062.0,restaurant,2019-11-13,41.93195493502641,-87.70214321294878,2019,Restaurant
37462,2352345,GO! GROCER #4,22624.0,restaurant,2019-11-26,41.96001995401928,-87.64690602761853,2019,Restaurant
37467,2345649,THE ADMIRAL AT THE LAKE,2163661.0,restaurant,2019-11-14,41.97630622921172,-87.65368519203012,2019,Restaurant
37472,2320981,SIBLINGS SOUL FOOD,2616196.0,restaurant,2019-11-01,41.74589127255891,-87.663178324629,2019,Restaurant
37476,2353148,L CAFECITO JUMPING BEAN,2637274.0,restaurant,2019-12-11,41.85454816429968,-87.67605573204398,2019,Restaurant
37477,2355346,SOFI LLC,2245297.0,restaurant,2019-12-13,41.87423457984985,-87.62935644330602,2019,Restaurant
37483,2355394,LULA B'S PIZZARIA,2699536.0,restaurant,2019-12-16,41.77971869224879,-87.6544428588255,2019,Restaurant
37486,2320953,THE ROBEY,2458681.0,restaurant,2019-11-01,41.91043679855338,-87.67776102073448,2019,Restaurant
37488,2345511,PANCAKE CAFE,2589605.0,restaurant,2019-11-13,41.95127391161999,-87.64947156399768,2019,Restaurant
37490,2355465,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448.0,restaurant,2019-12-16,41.878110156499886,-87.62753454596945,2019,Restaurant
37494,2355735,RICOBENE'S ON 26TH STREET,1742949.0,restaurant,2019-12-20,41.84560650077872,-87.6338856144627,2019,Restaurant
37495,2345433,CORNER BAKERY CAFE,1649360.0,restaurant,2019-11-12,41.88331838004561,-87.63351460014748,2019,Restaurant
37496,2321132,HOST INTERNATIONAL INC,34222.0,restaurant,2019-11-06,42.008536400868735,-87.91442843927047,2019,Restaurant
37497,2352773,KNEAD,2528403.0,restaurant,2019-12-04,41.91032752819375,-87.68010014882042,2019,Restaurant
37501,2345750,PEPE'S MEXICAN RESTAURANT,50042.0,restaurant,2019-11-15,41.743533070705446,-87.6048731835614,2019,Restaurant
37502,2355277,UNCLE  REMUS,2678204.0,restaurant,2019-12-12,41.88012912838634,-87.7653505615471,2019,Restaurant
37504,2320929,TUTTO ITALIANO,34465.0,restaurant,2019-11-01,41.87553719537306,-87.6335102177828,2019,Restaurant
37506,2320702,MAXWELL STREET EXPRESS,1647725.0,restaurant,2019-10-29,41.7360797687383,-87.65085877776568,2019,Restaurant
37508,2352869,ONE NORTH,1225539.0,restaurant,2019-12-06,41.88195187648601,-87.63662034940238,2019,Restaurant
37509,2320601,JACK 'S HOT DOG,59290.0,restaurant,2019-10-28,41.917175505691226,-87.71654336353762,2019,Restaurant
37511,2355430,CHICAGO ATHLETIC ASSOCIATION,2432990.0,restaurant,2019-12-16,41.8818033003784,-87.62450427385279,2019,Restaurant
37518,2352890,ORALE,2631871.0,restaurant,2019-12-06,41.81574727482529,-87.66621797293804,2019,Restaurant
37519,2321194,"AUTHENTIC JERK FOODS, INC.",2583376.0,restaurant,2019-11-06,41.78223235902597,-87.66413997857381,2019,Restaurant
37520,2352722,VAPIANO,2589916.0,restaurant,2019-12-04,41.87858156072147,-87.6385786681057,2019,Restaurant
37521,2352852,CAFE BALLOU,2433048.0,restaurant,2019-12-06,41.89870606533506,-87.68677251748062,2019,Restaurant
37522,2345870,VICTORY GRILL,2609691.0,restaurant,2019-11-19,41.92161436223205,-87.6954814291355,2019,Restaurant
37527,2355641,LITTLE MADRID COFFEE SHOP,2703995.0,restaurant,2019-12-19,41.98506583014987,-87.66894906631795,2019,Restaurant
37530,2345946,MORSE GYROS,2133877.0,restaurant,2019-11-19,42.00781495142283,-87.66506815194622,2019,Restaurant
37533,2355506,POPEYES,2578260.0,restaurant,2019-12-17,41.68721692727642,-87.6423646216907,2019,Restaurant
37534,2355884,DAVIDS TEA,2188922.0,restaurant,2019-12-24,41.94609557819416,-87.66413730785669,2019,Restaurant
37536,2320582,"BISMILAHI RESTAURANT, INC",1947809.0,restaurant,2019-10-28,41.899646106425415,-87.63480845253504,2019,Restaurant
37537,2345705,PAPAS PHILLY STEAK AND FISH,2031842.0,restaurant,2019-11-15,41.75848488763669,-87.60553321970417,2019,Restaurant
37540,2352472,KONAK RESTAURANT,15910.0,restaurant,2019-11-29,41.97588266566881,-87.66853353151802,2019,Restaurant
37542,2345819,COREY'S NYC BAGEL DELI,1403499.0,restaurant,2019-11-18,41.910729292099305,-87.65315262189527,2019,Restaurant
37547,2352925,MAX'S RESTAURANT CHICAGO/MAX'S RESTAURANT CUISINE,2699495.0,restaurant,2019-12-09,41.97234928256036,-87.74682508578468,2019,Restaurant
37550,2352813,FAB'S NUTRITION,2703902.0,restaurant,2019-12-06,41.93108692007928,-87.7718920553933,2019,Restaurant
37551,2320594,PEGASUS ON THE FLY,2511381.0,restaurant,2019-10-28,41.789329323265385,-87.74164564419637,2019,Restaurant
37559,2320792,"MICHAEL'S RESTAURANT, INC.",46110.0,restaurant,2019-10-30,41.95683199411162,-87.6518330942249,2019,Restaurant
37563,2353081,JOEY'S SHRIMP HOUSE,2068762.0,restaurant,2019-12-10,41.90766195597092,-87.68729713401048,2019,Restaurant
37570,2352971,VIRGIN HOTELS CHICAGO LLC,2320391.0,restaurant,2019-12-09,41.88582829280234,-87.62613826248786,2019,Restaurant
37573,2355260,TEDINO'S,18177.0,restaurant,2019-12-12,41.97918539940176,-87.65491162783847,2019,Restaurant
37581,2352916,MASA AZUL,2078819.0,restaurant,2019-12-09,41.93196913588585,-87.70013311819625,2019,Restaurant
37583,2321109,BANQUET ON ROCKWELL,2583535.0,restaurant,2019-11-05,41.99813502442985,-87.6946350511454,2019,Restaurant
37589,2355941,"WENDY'S OLD FASHIONED HAMBURGERS OF NEW YORK, INC",2373870.0,restaurant,2019-12-26,41.7660903164277,-87.68313480240782,2019,Restaurant
37601,2355951,CEVICHERIA RIO BALSAS,2542394.0,restaurant,2019-12-27,41.902331662977616,-87.74045894485229,2019,Restaurant
37609,2355366,TREASURE NUTRITION,2528061.0,restaurant,2019-12-16,41.852174059880255,-87.68305154307266,2019,Restaurant
37611,2352490,LOS COMALES #3,38805.0,restaurant,2019-12-02,41.85791847732155,-87.66550671179006,2019,Restaurant
37612,2346131,FAT WILLY'S RIB SHACK,1442257.0,restaurant,2019-11-22,41.930454015237366,-87.68858025477232,2019,Restaurant
37614,2345256,PEKING CHINESE FOOD,2588968.0,restaurant,2019-11-07,41.91105263368548,-87.63294305456529,2019,Restaurant
37620,2345888,SELAM MARKET AND RESTAURANT LLC,2418258.0,restaurant,2019-11-19,41.96487085901306,-87.65697306688368,2019,Restaurant
37623,2352542,RAISING CANE'S # 352,2551961.0,restaurant,2019-12-02,42.00201709856038,-87.660908789659,2019,Restaurant
37624,2321162,THE WINCHESTER,2298687.0,restaurant,2019-11-06,41.8996641853712,-87.67578654766524,2019,Restaurant
37626,2345518,REDHOT RANCH,2240624.0,restaurant,2019-11-13,41.937758881866735,-87.66844527293962,2019,Restaurant
37633,2345309,CUBBY BEAR LOUNGE LTD,2074472.0,restaurant,2019-11-07,41.947085343828114,-87.65663783493278,2019,Restaurant
37634,2345618,Chicago's Pizza,1046054.0,restaurant,2019-11-14,41.93819157044506,-87.66681156458738,2019,Restaurant
37644,2352372,FFT CAFE,2032123.0,restaurant,2019-11-26,41.88140721163485,-87.63715509324663,2019,Restaurant
37646,2355693,OAK MILL BAKERY,80212.0,restaurant,2019-12-19,41.786930754332765,-87.8011658971978,2019,Restaurant
37648,2345320,EL HUARACHE DE MARIA,2253032.0,restaurant,2019-11-07,41.92424543692604,-87.75411405185369,2019,Restaurant
37651,2355363,"BRIDGEPORT COFFEE JACKSON,LLC",2616249.0,restaurant,2019-12-16,41.8779878069696,-87.62445980070322,2019,Restaurant
37654,2355476,HYATT PLACE CHICAGO DOWNTOWN RIVER NORTH,2189091.0,restaurant,2019-12-17,41.89093839690263,-87.63059033456759,2019,Restaurant
37655,2320668,PIZZA CAPRI,39084.0,restaurant,2019-10-29,41.79943425904436,-87.58904625526527,2019,Restaurant
37660,2352523,EL MUELLE,1488496.0,restaurant,2019-12-02,41.80767249318478,-87.73060990268284,2019,Restaurant
37665,2352256,MAGGIANO'S LITTLE ITALY,44793.0,restaurant,2019-11-25,41.891439309203776,-87.63126818197672,2019,Restaurant
37668,2320841,MISS MUFFET RESTAURANT,1770761.0,restaurant,2019-10-31,41.78665417826532,-87.66453915774333,2019,Restaurant
37670,2345833,HOUSE OF FORTUNE,1144200.0,restaurant,2019-11-18,41.848992426158325,-87.63178213569165,2019,Restaurant
37674,2345989,AZUCAR BAR & GRILL,1647685.0,restaurant,2019-11-20,41.92982551563418,-87.70722383710694,2019,Restaurant
37675,2345817,OIISTAR,2146279.0,restaurant,2019-11-18,41.90707242599497,-87.67206836082993,2019,Restaurant
37678,2345724,BUEN SABOR CO.,2665373.0,restaurant,2019-11-15,41.939255926667535,-87.70226967930802,2019,Restaurant
37680,2355494,STARBUCKS COFFEE #26368,2476559.0,restaurant,2019-12-17,41.93733843730944,-87.64445647150518,2019,Restaurant
37681,2345612,THE DUKE OF PERTH,18158.0,restaurant,2019-11-14,41.93524326029156,-87.6466934231881,2019,Restaurant
37684,2352216,ARGO TEA CAFE,1985331.0,restaurant,2019-11-22,41.87856015362371,-87.63652387205532,2019,Restaurant
37685,2282623,DECOLORES BURRITO JOINT,2511272.0,restaurant,2019-04-04,41.789329323265385,-87.74164564419637,2019,Restaurant
37687,2352554,"EAT & DRINK, INC",2069092.0,restaurant,2019-12-02,41.96658294635103,-87.67897535059605,2019,Restaurant
37691,2346196,LA TERRAZA,2684264.0,restaurant,2019-11-22,41.83938905272788,-87.72427111249547,2019,Restaurant
37693,2352230,CHICAGO'S HOME OF CHICKEN & WAFFLES,1879470.0,restaurant,2019-11-25,41.82254785730014,-87.61681561837467,2019,Restaurant
37695,2352313,CIRCLE SUSHI & GRILL,2298768.0,restaurant,2019-11-25,41.91165375203974,-87.64814578496903,2019,Restaurant
37696,2353045,NICKY'S GRILL & YOGURT OASIS,59480.0,restaurant,2019-12-10,41.70658293299433,-87.68148089347167,2019,Restaurant
37700,2345225,NEW VIVAN'S GRILL EN CHICAGO,2564722.0,restaurant,2019-11-07,41.8956261399251,-87.71035215100389,2019,Restaurant
37701,2352753,ORA SUSHI,2534827.0,restaurant,2019-12-04,41.97564877244971,-87.66821133005381,2019,Restaurant
37721,2320891,PINSTRIPES,2298672.0,restaurant,2019-10-31,41.89096572790968,-87.61634772811743,2019,Restaurant
37724,2345454,TROPHY ROOM,2314518.0,restaurant,2019-11-12,41.89329934684629,-87.63403945791897,2019,Restaurant
37726,2320921,VILLAGE GARDEN EXPRESS,2589943.0,restaurant,2019-11-01,41.9108655267498,-87.64357278832328,2019,Restaurant
37728,2346101,HARRY CARAY'S SEVENTH INNING STRETCH,2307900.0,restaurant,2019-11-21,41.8977408562525,-87.62396131598219,2019,Restaurant
37729,2320777,BEN'S NOODLES & RICE,2570167.0,restaurant,2019-10-30,41.98351970758198,-87.6596385602517,2019,Restaurant
37732,2352418,DUNKIN DONUTS / BASKIN ROBINS,1717126.0,restaurant,2019-11-27,41.93904479048524,-87.72235157750332,2019,Restaurant
37733,2353141,GIOVANNI'S PIZZA,9709.0,restaurant,2019-12-09,41.930925972717695,-87.80123049810418,2019,Restaurant
37734,2352304,"BABA'S KITCHEN, FISH AND CHICKEN, INC.",1939132.0,restaurant,2019-11-25,41.91015298857271,-87.71270864153382,2019,Restaurant
37740,2352688,SALVD Y VIDA,2314690.0,restaurant,2019-12-04,41.857620839447605,-87.67071094567044,2019,Restaurant
37745,2346209,TAQUERIA GOMEZ #2,2694884.0,restaurant,2019-11-22,41.83908026995743,-87.71205826608029,2019,Restaurant
37746,2320804,COAST SUSHI CORPORATION,1300004.0,restaurant,2019-10-30,41.91918349934675,-87.67752452356358,2019,Restaurant
37748,2346002,JET'S PIZZA,2694740.0,restaurant,2019-11-20,41.86792273456127,-87.6259810385623,2019,Restaurant
37749,2352445,HONEYBAKED HAM AND CAFE,2060329.0,restaurant,2019-11-29,41.93289126306049,-87.66826723143315,2019,Restaurant
37751,2346152,FLAMMIN COMPANY,2559510.0,restaurant,2019-11-22,41.75841584007734,-87.60865015446163,2019,Restaurant
37752,2345944,KAISER TIGER,2359936.0,restaurant,2019-11-19,41.88404872515133,-87.66305613344618,2019,Restaurant
37758,2355626,MUDDER'S,2349126.0,restaurant,2019-12-18,41.94647991053601,-87.7276443509631,2019,Restaurant
37765,2355862,ZAIQA RESTAURANT ZABIHA HALAL,2704552.0,restaurant,2019-12-23,41.9976744700477,-87.6867563084304,2019,Restaurant
37768,2355826,REGGIE PIZZA,1494369.0,restaurant,2019-12-23,41.87656209838564,-87.6335397749874,2019,Restaurant
37770,2345605,AMERICA'S DOG,2069938.0,restaurant,2019-11-14,42.008536400868735,-87.91442843927047,2019,Restaurant
37774,2355896,COFFEE & TEA EXCHANGE,31315.0,restaurant,2019-12-26,41.94225824560021,-87.64432097511282,2019,Restaurant
37777,2352904,WASABI,2464195.0,restaurant,2019-12-06,41.91974058261078,-87.69194758444402,2019,Restaurant
37783,2355337,ST. REST COUNTRY KITCHEN,2355187.0,restaurant,2019-12-13,41.73652030530036,-87.60618644626399,2019,Restaurant
37784,2345951,RADIO RIBS,2641935.0,restaurant,2019-11-19,41.80979548271692,-87.59237386663331,2019,Restaurant
37785,2352361,O'cha Thai Cuisine,2192620.0,restaurant,2019-11-26,41.91949090356442,-87.67783010976112,2019,Restaurant
37789,2321104,CHARCOAL FLAME,2671261.0,restaurant,2019-11-05,42.00913302441507,-87.6738463824712,2019,Restaurant
37790,2345786,ELI'S CHEESECAKE WORLD,8055.0,restaurant,2019-11-18,41.959950185559215,-87.79409123164642,2019,Restaurant
37791,2345968,MILA PLAZA,2405178.0,restaurant,2019-11-20,41.87797513796852,-87.63842217104092,2019,Restaurant
37792,2355679,GHIRARDELLI CHOCOLATE CO,2386240.0,restaurant,2019-12-19,41.88939788330036,-87.62439039457111,2019,Restaurant
37801,2321093,SAME DAY CAFE,2350337.0,restaurant,2019-11-05,41.92994575551201,-87.70722662513178,2019,Restaurant
37802,2320763,ZAYNA MED GRILL,2698275.0,restaurant,2019-10-30,41.89098034174263,-87.65645936254593,2019,Restaurant
37805,2352479,WILLA'S FIFTY YARD LINE,10604.0,restaurant,2019-11-29,41.75817409333064,-87.62199444753409,2019,Restaurant
37806,2352458,KAI SUSHI,2252323.0,restaurant,2019-11-29,41.86593147276504,-87.62724010325859,2019,Restaurant
37807,2353171,HOUSE OF HUNAN,64371.0,restaurant,2019-12-11,41.92568726351064,-87.64095823958841,2019,Restaurant
37810,2321084,"TOLOTZIN MEXICAN CUISINE,LLC",2078915.0,restaurant,2019-11-05,41.96264577212164,-87.65554908789413,2019,Restaurant
37816,2352954,CAFE BA BA REEBA,4378.0,restaurant,2019-12-09,41.91894319872503,-87.64868497024028,2019,Restaurant
37817,2353163,LA MICHOACANA DE MARTHA LLC,2303641.0,restaurant,2019-12-11,41.81416061869724,-87.69453060572629,2019,Restaurant
37823,2353027,RUBIANNA PASTA & THINGS,2535730.0,restaurant,2019-12-10,41.779555319953104,-87.61546236652772,2019,Restaurant
37824,2345403,MY CHOCOLATE SOUL,2457577.0,restaurant,2019-11-08,41.9627877791863,-87.65596531197298,2019,Restaurant
37827,2352766,CEVICHE,2320428.0,restaurant,2019-12-04,41.93224181452384,-87.69255932281554,2019,Restaurant
37828,2355886,THAI ON CLARK,1649361.0,restaurant,2019-12-24,41.96649998414206,-87.66684656459884,2019,Restaurant
37829,2321042,KINTON RAMEN 2,2652295.0,restaurant,2019-11-05,41.90779831374781,-87.67365883545042,2019,Restaurant
37831,2345853,EL FARO RESTAURANT,77168.0,restaurant,2019-11-18,41.83700795857128,-87.72336374290884,2019,Restaurant
37832,2320779,STOCKS & BLONDES BAR & GRILLE,1547706.0,restaurant,2019-10-30,41.882940596901925,-87.63400628630511,2019,Restaurant
37833,2355280,SONIC DRIVE IN,2289933.0,restaurant,2019-12-13,41.9655301285822,-87.6557859269613,2019,Restaurant
37834,2345850,BABAS HALAL,2636713.0,restaurant,2019-11-18,41.77776928832673,-87.615417280148,2019,Restaurant
37835,2355400,REPUBLIC OF GOOD FOOD,2418972.0,restaurant,2019-12-16,41.88124398336559,-87.6260382875614,2019,Restaurant
37837,2345425,THOMPSON CHICAGO HOTEL,2658048.0,restaurant,2019-11-12,41.90146137010766,-87.62751461949168,2019,Restaurant
37847,2355646,DUNKIN DONUTS & BASKIN ROBBINS,2398936.0,restaurant,2019-12-19,41.73664084967992,-87.61260287372487,2019,Restaurant
37850,2320823,JFMC FACILITIES CORPORATION,1739787.0,restaurant,2019-10-31,41.881070237377344,-87.63395141921174,2019,Restaurant
37852,2345701,FOOD EXPRESS RESTAURANT,2458555.0,restaurant,2019-11-15,41.82404275377375,-87.62294655194275,2019,Restaurant
37854,2345906,HUB 51,2192977.0,restaurant,2019-11-19,42.008536400868735,-87.91442843927047,2019,Restaurant
37855,2352742,THE PUBLICAN,1821706.0,restaurant,2019-12-04,41.88666984658428,-87.64890500808553,2019,Restaurant
37856,2346067,MERCHANT MARKET,2398872.0,restaurant,2019-11-21,41.88874103813188,-87.63708054058772,2019,Restaurant
37859,2321189,PORTER KITCHEN AND DECK,2536592.0,restaurant,2019-11-06,41.88508945576888,-87.63840559417186,2019,Restaurant
37864,2345770,NUTS ON CLARK POPCORN,2601651.0,restaurant,2019-11-18,41.789329323265385,-87.74164564419637,2019,Restaurant
37865,2345539,AXIS DEVELOPMENT GROUP LLC,2595235.0,restaurant,2019-11-13,41.89416115508033,-87.61620201268376,2019,Restaurant
37866,2320693,"ROTI 200 WEST RANDOLPH, LLC",2087609.0,restaurant,2019-10-29,41.88457904594883,-87.6339697209534,2019,Restaurant
37867,2345381,SAYAT NOVA,24156.0,restaurant,2019-11-08,41.89244202292865,-87.62314747525059,2019,Restaurant
37873,2352403,MISS SAIGON,2699550.0,restaurant,2019-11-27,41.97314767068932,-87.65895612095852,2019,Restaurant
37875,2345800,SIAM PASTA LTD.,30566.0,restaurant,2019-11-18,42.01645779645396,-87.69035474983077,2019,Restaurant
37877,2346116,MIKKEY'S 53RD,2446847.0,restaurant,2019-11-21,41.799003255757576,-87.58389265837322,2019,Restaurant
37878,2352786,A&T PANCAKE HOUSE,2293343.0,restaurant,2019-12-05,42.01012437485032,-87.67436989898064,2019,Restaurant
37880,2355218,TAQUERIA VARITAS,2559869.0,restaurant,2019-12-12,41.80960925369593,-87.6089291095637,2019,Restaurant
37885,2353014,BURGER KING #10345,2368801.0,restaurant,2019-12-10,41.83660842037554,-87.66557057083158,2019,Restaurant
37888,2346061,FRONT YARD JERK GRILLE,2363188.0,restaurant,2019-11-21,41.76568232706353,-87.62201578987336,2019,Restaurant
37890,2345887,TAQUERIA LA ESQUINITA,2326354.0,restaurant,2019-11-19,41.92367997663243,-87.79876127470351,2019,Restaurant
37893,2355524,MISS LEE GOOD FOOD,66668.0,restaurant,2019-12-17,41.794286942277694,-87.6206720841227,2019,Restaurant
37897,2285389,JD FOODS LLC,2523789.0,restaurant,2019-04-18,41.74542533742324,-87.60492672131191,2019,Restaurant
37898,2355360,"B' GABS GOODIES, LLC",2362789.0,restaurant,2019-12-13,41.79162579795221,-87.58970533292076,2019,Restaurant
37901,2355399,MEZZA,2359993.0,restaurant,2019-12-16,41.87802565526084,-87.63206228626693,2019,Restaurant
37906,2352261,PINK MONKEY / NEW YORK STRIP,52862.0,restaurant,2019-11-25,41.87204626658311,-87.64102470530548,2019,Restaurant
37907,2355419,LOS MANGOS,2704314.0,restaurant,2019-12-16,41.78577769569053,-87.70318981598462,2019,Restaurant
37911,2355742,NEW HOT WOK CHINESE KITCHEN,2543085.0,restaurant,2019-12-20,41.70236225905786,-87.53513622127201,2019,Restaurant
37914,2352564,LANS,1969396.0,restaurant,2019-12-02,41.9094789093631,-87.63839445280031,2019,Restaurant
37920,2355987,The Scoop Neveria,2183417.0,restaurant,2019-12-27,41.90973038885501,-87.72969327398316,2019,Restaurant
37924,2320998,"OVER RICE'N BREAD, CORP",2451495.0,restaurant,2019-11-04,41.94457997200264,-87.65410165350893,2019,Restaurant
37925,2352839,NUTS ON CLARK-UNION,32269.0,restaurant,2019-12-06,41.878531278353606,-87.63942745962717,2019,Restaurant
